Date,Close
10/10/2018 16:00:00,34.72
10/11/2018 16:00:00,33.4
10/12/2018 16:00:00,33.84
10/15/2018 16:00:00,33.34
10/16/2018 16:00:00,33.9
10/17/2018 16:00:00,33.66
10/18/2018 16:00:00,33.2
10/19/2018 16:00:00,33.1
10/22/2018 16:00:00,33.16
10/23/2018 16:00:00,32.79
10/24/2018 16:00:00,32.07
10/25/2018 16:00:00,30.8
10/26/2018 16:00:00,31.2
10/29/2018 16:00:00,31.65
10/30/2018 16:00:00,32.22
10/31/2018 16:00:00,32.21
11/1/2018 16:00:00,33.11
11/2/2018 16:00:00,33.5
11/5/2018 16:00:00,33.11
11/6/2018 16:00:00,33.55
11/7/2018 16:00:00,33.39
11/8/2018 16:00:00,33.33
11/9/2018 16:00:00,33.41
11/12/2018 16:00:00,33.41
11/13/2018 16:00:00,32.85
11/14/2018 16:00:00,32.11
11/15/2018 16:00:00,32.04
11/16/2018 16:00:00,32.36
11/19/2018 16:00:00,32.4
11/20/2018 16:00:00,32.69
11/21/2018 16:00:00,31.6
11/22/2018 16:00:00,31.78
11/23/2018 16:00:00,31.55
11/26/2018 16:00:00,30.43
11/27/2018 16:00:00,30.87
11/28/2018 16:00:00,30.61
11/29/2018 16:00:00,30.98
11/30/2018 16:00:00,30.69
12/3/2018 16:00:00,31.82
12/4/2018 16:00:00,31.62
12/5/2018 16:00:00,31.83
12/6/2018 16:00:00,31.4
12/7/2018 16:00:00,31.18
12/10/2018 16:00:00,31.29
12/11/2018 16:00:00,31.72
12/12/2018 16:00:00,32.19
12/13/2018 16:00:00,32.81
12/14/2018 16:00:00,32.4
12/17/2018 16:00:00,33.53
12/18/2018 16:00:00,33.5
12/19/2018 16:00:00,33.49
12/20/2018 16:00:00,32.62
12/21/2018 16:00:00,33.36
12/24/2018 14:10:00,33.5
12/27/2018 16:00:00,34.15
12/28/2018 16:00:00,33.95
12/31/2018 14:10:00,34.23
1/2/2019 16:00:00,33.68
1/3/2019 16:00:00,33.68
1/4/2019 16:00:00,33.38
1/7/2019 16:00:00,34.39
1/8/2019 16:00:00,34.43
1/9/2019 16:00:00,34.3
1/10/2019 16:00:00,33.14
1/11/2019 16:00:00,32.79
1/14/2019 16:00:00,32.71
1/15/2019 16:00:00,33.06
1/16/2019 16:00:00,32.93
1/17/2019 16:00:00,32.87
1/18/2019 16:00:00,33.11
1/21/2019 16:00:00,33.2
1/22/2019 16:00:00,32.77
1/23/2019 16:00:00,32.63
1/24/2019 16:00:00,32.62
1/25/2019 16:00:00,33.05
1/29/2019 16:00:00,33.74
1/30/2019 16:00:00,34.6
1/31/2019 16:00:00,34.83
2/1/2019 16:00:00,35
2/4/2019 16:00:00,35
2/5/2019 16:00:00,35.39
2/6/2019 16:00:00,35.98
2/7/2019 16:00:00,35.87
2/8/2019 16:00:00,35.33
2/11/2019 16:00:00,36.04
2/12/2019 16:00:00,36.28
2/13/2019 16:00:00,36.08
2/14/2019 16:00:00,36.67
2/15/2019 16:00:00,36.47
2/18/2019 16:00:00,37
2/19/2019 16:00:00,37.01
2/20/2019 16:00:00,37.94
2/21/2019 16:00:00,37.85
2/22/2019 16:00:00,37.69
2/25/2019 16:00:00,38.03
2/26/2019 16:00:00,37.55
2/27/2019 16:00:00,37.68
2/28/2019 16:00:00,37.23
3/1/2019 16:00:00,37.18
3/4/2019 16:00:00,37.62
3/5/2019 16:00:00,37.3
3/6/2019 16:00:00,37.62
3/7/2019 16:00:00,37.37
3/8/2019 16:00:00,36.88
3/11/2019 16:00:00,36.52
3/12/2019 16:00:00,36.91
3/13/2019 16:00:00,36.87
3/14/2019 16:00:00,37.16
3/15/2019 16:00:00,36.48
3/18/2019 16:00:00,36.98
3/19/2019 16:00:00,37.59
3/20/2019 16:00:00,37.2
3/21/2019 16:00:00,37.68
3/22/2019 16:00:00,37.61
3/25/2019 16:00:00,37.13
3/26/2019 16:00:00,37.55
3/27/2019 16:00:00,37.9
3/28/2019 16:00:00,38.24
3/29/2019 16:00:00,38.49
4/1/2019 16:00:00,39.05
4/2/2019 16:00:00,39.03
4/3/2019 16:00:00,39.91
4/4/2019 16:00:00,39.42
4/5/2019 16:00:00,39.22
4/8/2019 16:00:00,39.89
4/9/2019 16:00:00,40.03
4/10/2019 16:00:00,39.89
4/11/2019 16:00:00,39.64
4/12/2019 16:00:00,39.58
4/15/2019 16:00:00,39.54
4/16/2019 16:00:00,39.37
4/17/2019 16:00:00,38.3
4/18/2019 16:00:00,38.23
4/23/2019 16:00:00,38.33
4/24/2019 16:00:00,38.2
4/26/2019 16:00:00,37.6
4/29/2019 16:00:00,37.82
4/30/2019 16:00:00,37.4
5/1/2019 16:00:00,37.48
